frame,entropy,sigma_E2,efficiency,E_co2,n_tracks,mean_speed_frame
301,2.0038097723658113,3.8878905938124397,0.13482066752122757,4.889795479995345,3,0.7931326796065101
302,2.002184925025356,3.8833820602009097,0.13503990859268838,4.884474522713588,3,0.8510809686701291
303,1.9951908975037211,3.7817956987820742,0.1359876919779341,4.779391147533935,3,0.9576294537094571
304,1.9908724635852506,3.712267813330808,0.1365762156752059,4.7077040451234335,3,0.8935185473100514
305,1.9801989971764282,3.629515460424668,0.13804176465609738,4.619614959012882,3,0.8262530152704458
306,1.9822388794938952,3.6068120977642355,0.13776046271028028,4.597931537511183,3,0.8158440646714943
307,1.975673190593716,3.5326244939397213,0.13866793086803983,4.520461089236579,2,0.4995408388263056
308,1.9700729670742487,3.5182629778874963,0.13944668082750764,4.5032994614246205,2,0.49155968790348975
309,1.962318174108594,3.4427597060454875,0.14053226476612696,4.4239187930997845,2,0.5894894800119488
310,1.9530015591635141,3.4395613832984475,0.14184766780144212,4.416062162880205,2,0.6890111050696341
311,1.948063563594177,3.4413424660484804,0.14254984319925998,4.415374247845569,2,0.6756866982876037
312,1.9383333924245187,3.3605593639180764,0.14394364755461278,4.329726060130335,2,0.7284241572326311
313,1.9293157378806982,3.3491312183194144,0.1452475518855391,4.313789087259764,2,0.8150631320503827
314,1.918261724691844,3.265298674978008,0.14686202701489512,4.22442953732393,2,0.9081416359115448
315,1.908208065412835,3.257180962613417,0.1483459748492049,4.211284995319835,2,0.9750013805799194
316,1.908208065412835,3.2564891714291626,0.1483459748492049,4.21059320413558,2,1.0794359130882316
317,1.8992411560224969,3.1657953800825305,0.14968216154356026,4.115415958093779,2,1.032592872618252
318,1.8770006209903467,2.6064894481955565,0.15304846837515027,3.54498975869073,2,1.1404714005591554
319,1.8578383473922815,2.5890981378515345,0.15600950448661405,3.518017311547675,2,1.0997455916794459
320,1.8386944184928522,2.49490033544363,0.15902491061595553,3.414247544690056,2,1.0306744606907592
321,2.038317110064682,1.8279959090928748,0.13024771911895935,2.847154464125216,2,1.1134835283857578
322,2.032163042825782,1.8064939529743942,0.13105174381361032,2.8225754743872855,2,1.1496298742757913
323,2.006598409331714,1.7019729294793136,0.13444522535326625,2.7052721341451704,2,1.3556350888982487
324,1.9971753482494714,1.6777415760869459,0.13571809868695184,2.6763292502116816,2,1.1629322405140425
325,1.9906467647780697,1.6603032642727913,0.13660704424302772,2.655626646661826,2,1.3469961571405364
326,1.9810826914365298,1.5576793034344345,0.13791983182462306,2.5482206491526993,3,1.393456338159373
327,0.7679270784296014,93.17958580292246,0.46397385356009885,93.56354934213726,3,6.643456459660122
328,0.46299311494977413,419.3792682864055,0.6293969659229673,419.61076484388036,3,8.625723401845319
329,0.24553764332760178,1608.6968916901887,0.782283835473551,1608.8196605118526,3,11.588390701530146
330,0.2529602426604552,2785.566242868994,0.7764987527346298,2785.692722990324,3,11.606831655683663
331,0.2746344694554071,3647.30321046984,0.7598498207872071,3647.4405277045676,3,10.819098782749892
332,0.3058299535671819,4185.319289530502,0.7365118500211173,4185.472204507286,3,9.835173992870603
333,0.33006737006013837,4535.509630071295,0.7188753011282318,4535.674663756325,3,9.22291781681742
334,0.35427804845774347,4759.569030737806,0.7016798392319862,4759.746169762036,3,8.464273027092547
335,0.36779488466531474,4911.259778174139,0.6922591600965705,4911.443675616471,3,7.856702085238822
336,0.37337347344676663,5000.347018063356,0.6884080826881437,5000.533704800079,3,7.142697577780207
337,0.404488741743161,5056.136571322072,0.6673178954438717,5056.338815692944,3,6.706474933219229
338,0.4286455111321903,5088.575072803521,0.6513907990450717,5088.789395559087,3,6.381368322180904
339,0.4782302622435383,5106.54451762729,0.6198794457156175,5106.783632758412,3,5.873131826142273
340,0.5197668736070822,5115.173021719382,0.5946591625577897,5115.432905156185,3,5.58124420593289
341,0.5672866084478869,5118.719155806396,0.5670620143703794,5119.00279911062,3,5.115209552837858
342,0.6070457743150341,5118.825385232006,0.5449584235380572,5119.1289081191635,3,4.852525102441379
343,0.6579751551979026,5117.646188557348,0.5178989384896258,5117.975176134947,3,4.664343332626124
344,0.7161785685474545,5115.905130760064,0.4886159049760202,5116.263220044338,3,4.600376458868646
345,0.7655113207770838,5113.221105028155,0.4650960568872883,5113.603860688543,3,4.4976026466612415
346,0.8105248860959221,5110.5262667215575,0.44462462767900435,5110.931529164605,3,4.608320514045278
347,0.8523117797731016,5107.090425447746,0.4264279839970295,5107.5165813376325,3,4.3737586681415355
348,0.8914423877590547,5103.385704504388,0.41006385489712,5103.831425698268,3,4.505935246711567
349,0.9183863133227544,5100.342849495713,0.399162645099692,5100.802042652374,3,4.49912129040674
350,0.9537279390994948,5096.395067063704,0.3853019605079171,5096.8719310332535,3,4.574061103211155
351,0.9871880286640212,5092.2400055269045,0.3726230244666822,5092.733599541237,3,4.575007155533249
352,1.013047394636784,5088.0326644255365,0.36311075007052246,5088.539188122855,3,4.553265056189871
353,1.0369903849528028,5083.489719809912,0.3545200468530604,5084.008215002388,3,4.868854199705595
354,1.0660270626698798,5078.765760822629,0.34437397941351117,5079.298774353964,3,5.022831366312228
355,1.0935814308385294,5073.666442187209,0.3350145112809967,5074.213232902628,3,5.158844747480878
356,1.1197371097171613,5068.451381100094,0.32636558168633106,5069.011249654953,3,5.313999074621456
357,1.1445634501155424,5063.375090934572,0.3183628687322642,5063.94737265963,3,5.384634121093479
358,1.1736127342946545,5058.188187594278,0.3092476909671736,5058.774993961425,3,5.621196515307463
359,1.2007546661695883,5052.95679438269,0.3009669965766433,5053.5571717157745,3,5.768401226805256
360,1.234227803469926,5048.062128739863,0.29105943069506435,5048.679242641598,3,6.050770507111152
361,1.2604475173820915,5044.305354831301,0.2835271147921271,5044.9355785899925,3,6.251405583651132
362,1.2852172379892626,5041.558489766994,0.2765904911428789,5042.201098385989,3,6.569516644915587
363,1.2624496122115019,5040.386534186326,0.2829600344853022,5041.0177589924315,3,7.046926307844557
364,1.296681630909005,5041.536653554601,0.27343765627537236,5042.184994370055,3,7.437446858624084
365,1.3339486782687855,5047.223865375996,0.2634349848470005,5047.89083971513,3,7.889572796368611
366,1.3687285994626908,5061.905589980231,0.25443023674155846,5062.589954279962,3,8.421989228293674
367,1.4053296644215973,5086.551022231748,0.2452861809957946,5087.253687063959,3,8.9471145383811
368,1.434742151396519,5127.754882595842,0.23817676964510337,5128.47225367154,4,9.520762451361753
369,1.4755144546046668,5203.028348561618,0.22866106104514716,5203.766105788921,4,7.845613639764158
370,1.5314855178879618,5325.883243300154,0.21621423851205615,5326.648986059098,4,8.546049336228279
371,1.5832659287035502,5525.015568327041,0.2053034955196421,5525.8072012913935,5,9.271003590070684
372,1.5052783216974102,8018.9835035689375,0.22195551020013715,8019.7361427297865,5,15.689909083997668
373,1.5524500780744828,9301.461282443819,0.21172858624959276,9302.237507482856,5,14.292522145516344
374,1.5967566133705926,9465.701732265197,0.2025524095416061,9466.500110571882,5,10.890746494123803
375,1.6350205683719712,9616.454024156015,0.19494836148753075,9617.2715344402,5,10.905851784199722
376,1.6722490143112894,9822.459775293139,0.18782417102034385,9823.295899800294,5,11.446997426930988
377,1.7070151487563272,12120.55161201057,0.18140645660252472,12121.405119584948,5,15.681869708694677
378,1.7553996525793427,14492.908052532415,0.1728381532730693,14493.785752358704,5,16.231541979103724
379,1.7917628111195651,15034.201698793182,0.166666109685679,15035.097580198742,5,12.874579450314858
380,1.8244512218846944,15587.091940924793,0.16130614112506247,15588.004166535735,5,13.014102895186479
381,1.8540603673186051,15982.147493672057,0.15660002006153073,15983.074523855716,5,12.645756773018576
382,1.8819715405115918,16203.560704465157,0.15228956454365433,16204.501690235413,6,12.058993363417812
383,1.907265989865784,16343.372739805032,0.14848579381428695,16344.326372799966,7,11.751955167296781
384,1.7786436040932683,20649.23116191542,0.16886704256249566,20650.120483717466,9,13.501047697524696
385,1.7671633578897965,23480.939846534133,0.17081684849818043,23481.823428213076,9,14.627145663413916
386,1.7606673907199935,22616.291381052866,0.17193008098427365,22617.171714748227,9,10.775187631034811
387,1.7762337608175676,23628.872227858934,0.16927447639817125,23629.76034473934,9,11.694806952427953
388,1.7922577513240738,25236.677089665423,0.166583640337648,25237.573218541085,9,11.048093995474751
389,1.8102522401119416,26213.482729966185,0.16361286187073282,26214.38785608624,9,10.772480722350183
390,1.830407366195399,26740.184586406154,0.16034823401866322,26741.09979008925,10,10.194182863647834
391,1.8441745975474664,27092.460360817342,0.15815580922235908,27093.382448116117,10,8.898985897677877
392,1.8313125330667432,27295.060870665555,0.16020315777835964,27295.97652693209,10,7.436432871846885
393,1.7940889426699722,33706.24594630871,0.16627887294596227,33707.14299078004,10,10.984435980134913
394,1.722519583655248,42704.35352198489,0.1786155436779191,42705.21478177672,10,11.273087972935265
395,1.66286545488477,43024.933230274786,0.1895949252867286,43025.76466300223,10,8.357600650086264
396,1.5861611858712885,43416.7903527504,0.20470994875256082,43417.58343334334,10,8.109194892076507
397,1.56404860341352,43872.491536544614,0.20928703345388566,43873.27356084632,9,8.800285798910021
398,1.5733415357847476,44231.69091804904,0.20735115214451252,44232.47758881693,9,8.506216110981919
399,1.5634745838229893,43029.81952743931,0.20940720279761135,43030.601264731216,7,7.52434035680401
400,1.5568756053578636,42542.344913467095,0.21079364594231534,42543.12335126977,7,7.494010412675023
401,1.5689946931985848,43021.01963904837,0.20825443675865882,43021.80413639497,7,7.167553255261204
402,1.5864326747530426,43356.384013219074,0.2046543798210049,43357.17722955645,7,6.6594637001426165
403,1.5845001777621992,42041.13763404428,0.20505025618591238,42041.92988413316,6,7.656523139807184
404,1.5695723435924689,40623.6309823471,0.20813417323971573,40624.4157685189,6,7.369869409325958
405,1.5580498713040005,40335.3363909838,0.2105462634170871,40336.115415919456,6,7.363377398589695
406,1.5649658391208001,40449.88990353883,0.20909515592564373,40450.67238645839,6,7.2028608287091656
407,1.5692922722893756,40693.209537768846,0.20819247381261083,40693.99418390499,7,7.040540834263246
408,1.5521387648037057,40748.8049225153,0.2117945104292987,40749.5809918977,6,2.5800815803340686
409,1.522922676502602,36742.72546439479,0.21807359607261625,36743.48692573304,6,2.4037080687396006
410,1.4798060597681215,32373.241122265026,0.2276818407712059,32373.98102529491,6,2.468232595808842
411,1.4542167458632111,32325.66189417901,0.23358324731445024,32326.389002551943,6,2.3223210542871935
412,1.436621419903334,32302.055754644723,0.2377295918580268,32302.774065354675,6,2.2830977866859428
413,1.4192164069101159,32171.333066829513,0.24190349655818635,32172.042675032968,6,2.176511825602556
414,1.3968898486376318,31067.324746686812,0.24736511173372272,31068.02319161113,5,2.6572797287830747
415,1.3486739104338374,29590.24859372942,0.25958426449020633,29590.922930684636,5,2.651323342614376
416,1.3254100038664143,29405.995627380536,0.26569400118610287,29406.65833238247,5,2.4598697691944507
417,1.2933151673365082,28495.52610350565,0.27435972536975795,28496.172761089318,5,2.2829919666704486
418,1.2676438258287543,28289.7031492859,0.28149409013101634,28290.336971198813,5,2.257771462844761
419,1.2222673565194138,27583.36271160124,0.29456153318229666,27583.9738452795,5,2.491668881184864
420,1.1800712949731167,27474.38848654866,0.3072568319526496,27474.978522196147,5,2.2262155487627795
421,1.1601419401799475,26946.88702262809,0.3134416877554357,26947.467093598178,5,2.0953360608004017
422,1.1201796715677153,26709.013871360272,0.32622117668697165,26709.573961196056,5,2.0684144660374884
423,1.1093381574104997,26506.447769837738,0.3297771494265873,26507.002438916443,5,2.3831266691833615
424,1.0721407152140667,19431.682200605806,0.3422750192523705,19432.218270963414,5,2.378714839951535
425,1.0455198852980951,19173.884467688447,0.35150902749123625,19174.407227631098,5,2.047717108017986
426,1.498612910398132,9117.340123051332,0.22343987642589055,9118.08942950653,5,2.0524652527441827
427,1.4786170509029233,8827.946326309486,0.22795271750383328,8828.685634834937,5,2.0695439712593453
428,1.466207471938704,8269.904934535374,0.23079913967371346,8270.638038271343,5,2.0939955205163763
429,1.4348736778131905,7977.113285435027,0.23814544516810085,7977.830722273934,5,2.074562236149882
430,1.4212481740135805,7412.3223529288925,0.24141250395188374,7413.0329770159,5,2.0200859132592592
431,1.3919101134797027,7119.56776444761,0.24859999662545976,7120.26371950435,6,2.1003613370412193
432,1.3739643354979734,6545.033254144924,0.2531015884436484,6545.7202363126735,6,1.6943975461421816
433,1.3018673202528408,5660.838110009496,0.2720233637452274,5661.489043669622,7,1.995118314809367
434,1.252887562010541,5648.115115479671,0.28567868978465044,5648.741559260676,7,1.8489035498599868
435,1.2342087045769283,5047.1066749720285,0.2910649896610721,5047.723779324317,7,1.565842859585567
436,1.1881696545416807,4440.808458645899,0.3047786039824061,4441.40254347317,7,1.6149997726239644
437,1.1482974215111488,3828.6762466353575,0.3171763275210823,3829.2503953461132,7,1.7757968999774358
438,1.092890854462917,3209.555179646503,0.33524594428986143,3210.1016250737343,6,1.706565075481296
439,1.049599946267037,2583.7985824180073,0.3500777710202682,2584.323382391141,6,1.7120396898185195
440,0.9943688464664566,1952.0949259995984,0.3699568704585633,1952.5921104228316,6,1.7114915738303544
441,0.9433275395101197,1312.8663046180684,0.3893301660229778,1313.3379683878234,6,1.8483854087661407
442,0.9149466182280144,667.0380974014953,0.4005380069486982,667.4955707106093,6,1.922205460867108
443,2.2885418713725576,14.44677662522509,0.10141422908654729,15.591047560911369,6,1.9158591038107968
444,2.3118128445076396,13.081086745753584,0.0990814693527639,14.236993168007404,6,1.9272477117408517
445,2.301329357699028,12.40043888039756,0.1001256524060709,13.551103559247075,6,1.916041948489142
446,2.2732872789183216,12.196307729600413,0.10297312172652873,13.332951369059574,6,1.980979325287987
447,2.1839152864967564,13.022415194931472,0.1125998059655716,14.11437283817985,6,2.440168365482093
448,2.1212351099008013,14.372868036546356,0.11988346777490413,15.433485591496757,5,2.3593683087812236
449,2.055024925327718,16.584212277270886,0.12808964286141683,17.611724739934743,6,2.7110078923178658
450,1.6740639649882478,40.90819400779606,0.18748358857765995,41.74522599029019,7,4.230462912822511
451,1.6479645576352437,75.72465593458733,0.19244121324481428,76.54863821340496,7,5.007730085320843
452,1.4085008675184654,194.9832678393879,0.24450956076009198,195.68751827314713,7,6.3633930096737785
453,1.415043641733376,311.20153205300625,0.24291501198522492,311.90905387387295,7,6.30018647278096
454,1.4463329692010585,529.0840360995364,0.2354320436411439,529.8072025841369,7,7.412551689409016
455,1.4388882397172098,681.2094132591197,0.23719131203104166,681.9288573789784,7,7.027627373337164
456,1.364942249741689,1146.297069266263,0.25539542471395094,1146.9795403911337,7,9.167064511744316
457,1.4209904665895317,1533.8907357638868,0.2414747257635774,1534.6012309971816,7,8.962669265744614
458,1.4727228190938182,1693.712713270395,0.22930029121679363,1694.4490746799418,7,7.227858098876837
459,1.5142822781045888,1853.9946057814054,0.21996600262267915,1854.7517469204577,8,7.320468506601861
460,1.152825876723834,3537.3002252951082,0.31574325597652003,3537.87663823347,8,10.524419298822767
461,1.216681000400958,5357.988508959368,0.29621166362224,5358.596849459568,9,10.830999889212025
462,1.297498491360943,5746.219477779054,0.2732143870701972,5746.868227024735,9,8.339606197165844
463,1.3671148342998027,6321.004247251906,0.25484115887072745,6321.687804669056,9,8.547557420053277
464,1.4275413688151513,6871.696784565879,0.23989801851127196,6872.410555250287,9,8.283326089131245
465,1.4773012377993051,7278.885586860469,0.22825285809768897,7279.624237479368,9,8.15312832210005
466,1.5300292178969759,7596.525171881318,0.2165293406916136,7597.290186490266,9,7.972652160723361
467,1.3768999470780348,12583.977560074894,0.25235967001465665,12584.666010048433,9,10.48164955563089
468,1.4257982370165643,16803.621783230406,0.24031655705370036,16804.334682348916,9,10.291284058224651
469,1.4581750229250372,16966.363832607527,0.23266048757873933,16967.09292011899,9,8.007877969650165
470,1.4969894864196265,17114.02284120519,0.2238029086769342,17114.7713359484,9,7.938488754131566
471,1.5264491344527344,17269.98632771782,0.21730592308484634,17270.749552285044,7,8.124973512840175
472,1.5563304281653245,17417.630917430703,0.21090859716195973,17418.409082644786,7,8.236985829387036
473,1.574430541963397,17568.596118980822,0.20712546836649526,17569.383334251805,7,8.168795102422012
474,1.6040022508564395,17704.544947506925,0.20109009231797112,17705.346948632352,7,8.177336807149281
475,1.6222121764602666,17824.86444628409,0.1974613961139889,17825.67555237232,6,6.626497313302963
476,1.639529837654793,17938.735035653594,0.19407126584575854,17939.55480057242,7,6.787830688682374
477,1.6426949664770558,18101.993257162074,0.19345797637075046,18102.81460464531,7,8.279109367146546
478,1.6579989632428507,18221.599477368407,0.19051983611602902,18222.42847685003,7,8.19334111455114
479,1.6680150857788025,18342.791524711443,0.18862109099775753,18343.625532254333,7,7.246662585985875
480,1.679538396665458,18431.622995772283,0.18646002674734052,18432.462764970616,8,7.2983093281506095
481,1.6943689440765244,18793.142837624142,0.18371512697393794,18793.99002209618,8,9.452918508492226
482,1.6946355829548594,18616.060076173508,0.18366614790870012,18616.907393964986,7,5.130564125968405
483,1.7129747490778122,19057.251865386374,0.1803285617270428,19058.10835276091,7,9.854199819764576
484,1.7321949604858768,19448.690849978713,0.17689570444792305,19449.556947458957,7,11.412951981495699
485,1.749295712555808,19435.603511871905,0.1738963733648101,19436.478159728184,7,8.048567383898256
486,1.7412951785540538,18239.91620203994,0.17529321751141996,18240.786849629218,7,9.164873711018734
487,1.7482575108052802,18338.45791904773,0.17407700663471157,18339.332047803135,7,9.583352913785395
488,1.734807898005203,17144.495028237267,0.17643409037176988,17145.36243218627,9,10.008857859522935
489,1.7480950415421952,17782.63326838248,0.17410529109531506,17783.50731590325,9,10.725093328228924
490,1.7567207488715402,18281.218104433854,0.1726099681900511,18282.096464808288,10,8.6385793933117
491,1.6014929311935526,27217.68171073678,0.20159532527102034,27218.482457202375,10,11.514080706129818
492,1.5977006949449115,32175.698481298707,0.20236127378199487,32176.49733164618,9,11.39085478276981
493,1.60378033956942,29113.249371153895,0.20113472143083308,29114.05126132368,9,10.468870934565984
494,1.5928697128416998,26340.445042619343,0.20334124267420167,26341.241477475764,9,10.10424852666204
495,1.5920678961405974,26393.303821382076,0.20350435046113594,26394.099855330147,9,8.138144295677952
496,1.5882429216877116,26440.94546308972,0.2042842399806019,26441.739584550563,9,8.02195076073405
497,1.5814542885762086,26483.47949429325,0.20567576868108986,26484.27022143754,9,7.877527223608492
498,1.5866109495728657,26525.502551610003,0.20461789835027672,26526.29585708479,7,8.01999655279509
499,1.5895677224315956,26568.918185501778,0.20401378325770217,26569.712969362994,7,7.9162013041343275
500,1.590382662250581,26615.00004747508,0.20384759202922612,26615.795238806208,7,7.699551836940932
501,1.5890788644736484,26666.110349702598,0.20411354140097301,26666.904889134836,7,7.5880446101755235
502,1.57742321349851,26729.492845802968,0.2065065364649935,26730.28155740972,7,7.51044610804769
503,1.583915281614499,26742.988868122044,0.20517022437188526,26743.78082576285,5,10.358207935834727
504,1.5817996782747514,26890.71722148969,0.20560474265588233,26891.508121328825,5,10.258850381318577
505,1.5814660975878705,26938.703472179408,0.20567333986787992,26939.494205228202,5,10.081003620003608
506,1.5724300296374092,26840.68974749815,0.20754024015870173,26841.475962512966,4,6.817549055621959
507,1.5702123020032808,26825.20018579412,0.20800101863622225,26825.985291945122,4,6.709303387199371
508,1.5545198357835648,26760.45253465348,0.21129081257497,26761.229794571373,3,3.396434351875548
509,1.5467593759224612,26774.37759834594,0.21293690540235125,26775.150978033904,3,3.2804196277463524
510,1.5298344979759293,26707.45907344248,0.21657150737295053,26708.223990691466,3,3.329023404491719
511,1.5298344979759293,26713.805021846805,0.21657150737295053,26714.569939095793,3,3.209670464883988
512,1.5203399920579534,26493.5071250152,0.21863753928719498,26494.26729501123,3,3.063212426107762
513,1.5056109120463272,26534.2947180872,0.2218817022141479,26535.047523543224,3,3.0893245555370634
514,1.5132896633625048,26530.50629633467,0.2201844525199977,26531.262941166355,3,2.987398482170357
515,1.4998749175428108,26575.409635809363,0.22315807156271197,26576.159573268134,3,2.86821178408362
516,1.507601288626495,26572.613328229807,0.22144051328220304,26573.36712887412,3,2.8831801475803283
517,1.4767994808641083,26071.01462738973,0.22836741428949645,26071.753027130162,3,2.883845071210984
518,1.4706154754494971,26074.567456496818,0.22978401523548447,26075.302764234544,3,2.885996766688644
519,1.4434983359723244,25697.214119518212,0.2361003538948866,25697.9358686862,3,2.7791917600026026
520,1.4251568749297645,25701.703653918652,0.2404707364193396,25702.416232356118,3,2.8281495843449505
521,1.400406707889861,25737.818412604738,0.24649669140295416,25738.518615958685,3,2.8004136340151877
522,1.3879145195277194,25675.91586688725,0.24959528833507388,25676.609824147014,3,2.6912685436382104
523,1.367912058150573,25677.6925751105,0.25463807438337244,25678.376531139576,3,2.754870412014416
524,1.3588890325192218,25691.183868901382,0.25694607718063556,25691.86331341764,3,2.777809866136034
525,1.3411332467690118,25558.944145886806,0.2615491008963513,25559.61471251019,3,2.7733875865796036
526,1.3177521995634482,25540.777432523555,0.26773644418498765,25541.436308623335,3,2.747859164825563
527,1.2991324516569873,25263.91080857537,0.272768330128324,25264.560374801196,3,2.7938561259706876
528,1.2744341326779012,25228.620635130945,0.279589133821258,25229.257852197283,3,2.8008635405831277
529,1.2521250354804343,24644.924474880645,0.2858966104392786,24645.550537398387,3,2.7581431260333296
530,1.2284292748288388,24555.65988844025,0.2927520497476701,24556.274103077663,3,2.7035993653858053
531,1.2180884573946047,24566.175098348896,0.2957950516951338,24566.784142577595,3,2.7532549904764054
532,1.190870470652472,23764.20508544673,0.3039565636081805,23764.800520682056,3,2.970711016005783
533,1.1840702072761629,23632.43082452883,0.30603059227372514,23633.022859632467,3,2.826864927012673
534,1.1840702072761629,23639.808943490043,0.30603059227372514,23640.40097859368,3,3.0210935867955655
535,1.3005881058890065,13869.381433759938,0.2723715626024362,13870.031727812882,3,2.965595813973891
536,1.2867349528878824,13733.981504240175,0.276171024029917,13734.62487171662,3,3.0820547493679853
537,1.2819960830911556,13720.829953233157,0.27748286842933045,13721.470951274703,3,3.0410384382423814
538,1.4953086950953909,8287.658161183612,0.22417939096963066,8288.40581553116,3,3.2284178337993943
539,1.4903012493188934,8178.945678539815,0.22530477240584754,8179.690829164475,3,3.368191147941081
540,1.478476406376391,8102.825030752066,0.22798478006051703,8103.564268955254,3,3.2815803597136415
541,1.4656708270450833,7833.212782025257,0.2309230300930786,7833.94561743878,3,3.429598543892626
542,1.454974989605101,7743.762556359389,0.23340620140942098,7744.490043854192,3,3.560363608601088
543,1.4941683141483701,6177.954521735842,0.22443518670037477,6178.701605892916,3,3.752284047975189
544,1.4883464276277316,5889.876986349908,0.22574563382441099,5890.621159563722,3,3.9185009355874207
545,1.489900397811818,5823.689486642788,0.2253951042670395,5824.434436841694,3,4.070478366633002
546,1.7499012086193362,4616.089747509369,0.1737911116662639,4616.964698113678,3,4.168028412839053
547,1.7433405204051418,4315.43558256132,0.1749350493704403,4316.3072528215225,3,4.348279125792114
548,1.7501061223502605,4271.15326571309,0.17375550312963453,4272.028318774265,3,4.48022588752612
549,1.7542199974067698,4227.624850887552,0.17304216300150344,4228.501960886256,3,4.766269008405689
550,1.7440562529033747,3930.017005642489,0.17480988746708986,3930.889033768941,3,5.1683606310464585
551,1.7440562529033747,3917.0736615398364,0.17480988746708986,3917.945689666288,3,5.491027438477249
552,1.7531074133389966,3898.76131905462,0.17323479409438378,3899.6378727612896,3,5.9311426501228075
553,1.7362874434713518,3631.2937525502944,0.17617324113002716,3632.16189627203,3,6.289334009220703
554,1.728207846748876,3683.238432221863,0.17760241567394255,3684.1025361452375,3,6.678976537916204
555,1.744385667146604,3743.7855419503453,0.17475231208389716,3744.6577347839184,3,7.138060677318933
556,1.7397015272551972,3623.333012005931,0.1755727964917192,3624.2028627695586,3,7.7848437316235035
557,1.7418408797881688,3858.23701889523,0.1751975858818143,3859.1079393351242,3,8.533336603901928
558,1.6634815817545263,4015.315344632935,0.1894781467377851,4016.1470854238123,3,9.46520624519103
559,1.6256812173540962,4522.525582250415,0.1967775812325767,4523.338422859092,3,10.472695436889719
560,1.6304875759690738,4756.189554252007,0.19583406686035032,4757.004798039991,3,10.41876776041522
561,1.628643565417639,5029.262379589905,0.19619552010534697,5030.0767013726145,3,8.15727957109961
562,1.6347379538256521,5151.230497147808,0.19500346451636016,5152.047866124721,4,7.703194385249827
563,1.2064972843241384,8770.690894761441,0.29924361114651044,8771.294143403604,4,15.365940508663007
564,1.1898410104381905,13078.662370607723,0.30426963591737893,13079.257291112941,4,11.431088171002164
565,1.1766246634090596,13019.317024158689,0.3083176601397315,13019.905336490394,4,6.147635216866283
566,1.1628142982441796,12917.368840538888,0.31260517755870887,12917.95024768801,4,6.067122763520688
567,1.1496836310136112,13091.05823136169,0.31673695928048823,13091.633073177198,4,6.059119982484888
568,1.1199087881483203,12993.86475970049,0.326309556564573,12994.424714094563,4,6.040132683683084
569,1.0992767490410151,12894.944364213536,0.3331119201106674,12895.494002588057,5,6.03504540203469
570,1.1086884003527362,13126.361545662443,0.3299914940853527,13126.91588986262,5,8.30048186555272
571,1.1169208280093548,13329.194118980828,0.32728601459491047,13329.752579394832,5,8.018765949728067
572,1.131168767209415,13931.492949624455,0.32265592629309037,13932.05853400806,5,10.128636121734775
573,1.158284050977965,14912.70001184416,0.3140245689792701,14913.279153869647,5,10.94332328071896
574,1.1818148408808946,15779.184657280775,0.3067215823124161,15779.775564701216,5,10.572015812341258
575,1.1939576104923542,16439.299312276067,0.3030196541204709,16439.896291081313,5,10.187482775942247
576,1.202084971627206,16906.789676545497,0.3005668847330261,16907.39071903131,5,9.671162622385435
577,1.2184199539071705,17274.050769114423,0.2956970129177169,17274.659979091375,4,11.623425354060927
578,1.2201029686251692,17380.74728212513,0.29519976904465833,17381.35733360944,3,7.544666663413566
579,1.2211067002526033,17448.41083270981,0.2949036163538321,17449.021386059936,3,7.03976380904438
580,1.2262931966824702,17471.847240092047,0.2933780593681443,17472.46038669039,3,6.204831956150914
581,1.2303088775514843,17476.438625506085,0.29220230900684946,17477.05377994486,3,5.64129100533433
582,1.2370744794960948,17470.958704059653,0.29023205698269317,17471.5772412994,3,5.0955831400661395
583,1.2541825274723006,17461.677977375384,0.2853089851772317,17462.30506863912,3,4.72531069529218
584,1.2686933329126913,17451.13504479569,0.2811988150630782,17451.769391462145,3,4.299768934291159
585,1.2825407354533156,17441.23775692236,0.277331777879229,17441.879027290088,3,3.8679841886877355
586,1.2957943962616292,17432.228350113528,0.27368036729280754,17432.87624731166,3,3.628887023588856
587,1.3085099066061838,17421.32426831652,0.27022241316836876,17421.978523269823,2,4.659426106849202
588,1.3207326489824458,17412.289978931498,0.26693965723689694,17412.950345255987,2,4.385677287497859
589,1.3207326489824458,17406.134218150502,0.26693965723689694,17406.794584474992,2,4.650953128185612
590,1.3321153663538827,17397.199213017397,0.2639183863209697,17397.865270700575,2,4.389462727940639
591,1.3321153663538827,17391.117963729095,0.2639183863209697,17391.784021412273,2,3.860896057497788
592,1.3321153663538827,17387.878319718362,0.2639183863209697,17388.54437740154,2,3.6685338342109306
593,1.343102468244202,17381.8788255563,0.2610345595792307,17382.550376790423,2,3.4059192930822064
594,1.343102468244202,17379.93610871309,0.2610345595792307,17380.60765994721,2,3.2809606523278747
595,1.343102468244202,17380.317577998387,0.2610345595792307,17380.98912923251,2,3.2394868940040595
596,1.3537175275298596,17375.14045536304,0.25827831697397274,17375.8173141268,2,3.1638240894420644
597,1.3537175275298596,17375.706454181574,0.25827831697397274,17376.383312945338,2,2.9828986330643543
598,1.3537175275298596,17378.485005423565,0.25827831697397274,17379.16186418733,2,2.8435830397531596
599,1.3639811229683416,17374.506425133695,0.25564101009487106,17375.18841569518,2,2.8835707184187163
600,1.3639811229683416,17376.557531429153,0.25564101009487106,17377.239521990636,3,2.8256393569089022
601,1.3639811229683416,17381.032693791418,0.25564101009487106,17381.7146843529,3,2.0795330312958966
